dataset	consensus	consensus_label	phy_group	group_label	filename	reason	detail
REGION	NA	NA	1	Inverted	inversion_group1_22_start21443089_end21491761.phy	REGION_CONSENSUS_NA	inv_info row for (22,21443089,21491761) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_22_start23969582_end23971740.phy	REGION_CONSENSUS_NA	inv_info row for (22,23969582,23971740) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start108527821_end109733036.phy	REGION_CONSENSUS_NA	inv_info row for (2,108527821,109733036) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start110095177_end110276210.phy	REGION_CONSENSUS_NA	inv_info row for (2,110095177,110276210) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start138247429_end138251774.phy	REGION_CONSENSUS_NA	inv_info row for (2,138247429,138251774) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start215962718_end215963440.phy	REGION_CONSENSUS_NA	inv_info row for (2,215962718,215963440) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start222149224_end222149582.phy	REGION_CONSENSUS_NA	inv_info row for (2,222149224,222149582) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start236356880_end236358489.phy	REGION_CONSENSUS_NA	inv_info row for (2,236356880,236358489) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start240685789_end240688966.phy	REGION_CONSENSUS_NA	inv_info row for (2,240685789,240688966) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start88861564_end88886160.phy	REGION_CONSENSUS_NA	inv_info row for (2,88861564,88886160) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start90060918_end90216479.phy	REGION_CONSENSUS_NA	inv_info row for (2,90060918,90216479) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start90286375_end90379428.phy	REGION_CONSENSUS_NA	inv_info row for (2,90286375,90379428) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start94191333_end94294046.phy	REGION_CONSENSUS_NA	inv_info row for (2,94191333,94294046) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start95496989_end95579796.phy	REGION_CONSENSUS_NA	inv_info row for (2,95496989,95579796) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start97168744_end97170236.phy	REGION_CONSENSUS_NA	inv_info row for (2,97168744,97170236) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_2_start97348052_end97360454.phy	REGION_CONSENSUS_NA	inv_info row for (2,97348052,97360454) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_3_start131969227_end131977820.phy	REGION_CONSENSUS_NA	inv_info row for (3,131969227,131977820) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_3_start162827574_end162829855.phy	REGION_CONSENSUS_NA	inv_info row for (3,162827574,162829855) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_3_start195680054_end195724206.phy	REGION_CONSENSUS_NA	inv_info row for (3,195680054,195724206) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_3_start195692124_end195956606.phy	REGION_CONSENSUS_NA	inv_info row for (3,195692124,195956606) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_3_start26316193_end26317447.phy	REGION_CONSENSUS_NA	inv_info row for (3,26316193,26317447) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_3_start28417060_end28417483.phy	REGION_CONSENSUS_NA	inv_info row for (3,28417060,28417483) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_4_start145693552_end145694748.phy	REGION_CONSENSUS_NA	inv_info row for (4,145693552,145694748) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_4_start156905870_end156912808.phy	REGION_CONSENSUS_NA	inv_info row for (4,156905870,156912808) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_4_start187950173_end187954784.phy	REGION_CONSENSUS_NA	inv_info row for (4,187950173,187954784) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_4_start40233406_end40235439.phy	REGION_CONSENSUS_NA	inv_info row for (4,40233406,40235439) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_4_start49284664_end49291017.phy	REGION_CONSENSUS_NA	inv_info row for (4,49284664,49291017) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_4_start49291019_end49325004.phy	REGION_CONSENSUS_NA	inv_info row for (4,49291019,49325004) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_4_start87926011_end87937547.phy	REGION_CONSENSUS_NA	inv_info row for (4,87926011,87937547) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start16978658_end16979397.phy	REGION_CONSENSUS_NA	inv_info row for (5,16978658,16979397) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start17580905_end17592445.phy	REGION_CONSENSUS_NA	inv_info row for (5,17580905,17592445) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start181098775_end181100846.phy	REGION_CONSENSUS_NA	inv_info row for (5,181098775,181100846) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start29069229_end29069523.phy	REGION_CONSENSUS_NA	inv_info row for (5,29069229,29069523) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start46896906_end46915828.phy	REGION_CONSENSUS_NA	inv_info row for (5,46896906,46915828) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start47061568_end47082062.phy	REGION_CONSENSUS_NA	inv_info row for (5,47061568,47082062) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start47105115_end47151367.phy	REGION_CONSENSUS_NA	inv_info row for (5,47105115,47151367) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start64470920_end64477089.phy	REGION_CONSENSUS_NA	inv_info row for (5,64470920,64477089) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_5_start64470928_end64475118.phy	REGION_CONSENSUS_NA	inv_info row for (5,64470928,64475118) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_6_start130527041_end130531150.phy	REGION_CONSENSUS_NA	inv_info row for (6,130527041,130531150) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_6_start89213914_end89214230.phy	REGION_CONSENSUS_NA	inv_info row for (6,89213914,89214230) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_6_start94031360_end94031695.phy	REGION_CONSENSUS_NA	inv_info row for (6,94031360,94031695) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start107418983_end107422332.phy	REGION_CONSENSUS_NA	inv_info row for (7,107418983,107422332) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start143716562_end143750998.phy	REGION_CONSENSUS_NA	inv_info row for (7,143716562,143750998) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start144254564_end144256766.phy	REGION_CONSENSUS_NA	inv_info row for (7,144254564,144256766) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start40839776_end40840871.phy	REGION_CONSENSUS_NA	inv_info row for (7,40839776,40840871) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start47614508_end47615262.phy	REGION_CONSENSUS_NA	inv_info row for (7,47614508,47615262) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start57641572_end57838971.phy	REGION_CONSENSUS_NA	inv_info row for (7,57641572,57838971) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start63356275_end63388165.phy	REGION_CONSENSUS_NA	inv_info row for (7,63356275,63388165) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start67019303_end67020338.phy	REGION_CONSENSUS_NA	inv_info row for (7,67019303,67020338) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_7_start76603963_end76620409.phy	REGION_CONSENSUS_NA	inv_info row for (7,76603963,76620409) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_8_start102423403_end102423638.phy	REGION_CONSENSUS_NA	inv_info row for (8,102423403,102423638) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_8_start102880337_end102881094.phy	REGION_CONSENSUS_NA	inv_info row for (8,102880337,102881094) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_8_start12369152_end12394133.phy	REGION_CONSENSUS_NA	inv_info row for (8,12369152,12394133) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_8_start85741974_end85762792.phy	REGION_CONSENSUS_NA	inv_info row for (8,85741974,85762792) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_9_start102565838_end102570277.phy	REGION_CONSENSUS_NA	inv_info row for (9,102565838,102570277) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_9_start113111686_end113112886.phy	REGION_CONSENSUS_NA	inv_info row for (9,113111686,113112886) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_9_start123979106_end123991038.phy	REGION_CONSENSUS_NA	inv_info row for (9,123979106,123991038) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_9_start30952354_end30956484.phy	REGION_CONSENSUS_NA	inv_info row for (9,30952354,30956484) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_9_start38773640_end42796744.phy	REGION_CONSENSUS_NA	inv_info row for (9,38773640,42796744) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_9_start91958957_end91959591.phy	REGION_CONSENSUS_NA	inv_info row for (9,91958957,91959591) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start101602193_end101611599.phy	REGION_CONSENSUS_NA	inv_info row for (X,101602193,101611599) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start102338170_end102348934.phy	REGION_CONSENSUS_NA	inv_info row for (X,102338170,102348934) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start106266279_end106275333.phy	REGION_CONSENSUS_NA	inv_info row for (X,106266279,106275333) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start120087101_end120149199.phy	REGION_CONSENSUS_NA	inv_info row for (X,120087101,120149199) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start135165183_end135207322.phy	REGION_CONSENSUS_NA	inv_info row for (X,135165183,135207322) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start135623647_end135665679.phy	REGION_CONSENSUS_NA	inv_info row for (X,135623647,135665679) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start135734732_end135748584.phy	REGION_CONSENSUS_NA	inv_info row for (X,135734732,135748584) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start135765135_end135776630.phy	REGION_CONSENSUS_NA	inv_info row for (X,135765135,135776630) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start141110160_end141232877.phy	REGION_CONSENSUS_NA	inv_info row for (X,141110160,141232877) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start141585256_end141589189.phy	REGION_CONSENSUS_NA	inv_info row for (X,141585256,141589189) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start14711416_end14713197.phy	REGION_CONSENSUS_NA	inv_info row for (X,14711416,14713197) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start149747302_end149768782.phy	REGION_CONSENSUS_NA	inv_info row for (X,149747302,149768782) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start153074418_end153075612.phy	REGION_CONSENSUS_NA	inv_info row for (X,153074418,153075612) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start45689038_end45691227.phy	REGION_CONSENSUS_NA	inv_info row for (X,45689038,45691227) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start48396314_end48399110.phy	REGION_CONSENSUS_NA	inv_info row for (X,48396314,48399110) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start51692963_end51700363.phy	REGION_CONSENSUS_NA	inv_info row for (X,51692963,51700363) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start52502274_end52510614.phy	REGION_CONSENSUS_NA	inv_info row for (X,52502274,52510614) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start52921572_end52934581.phy	REGION_CONSENSUS_NA	inv_info row for (X,52921572,52934581) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start55480141_end55493063.phy	REGION_CONSENSUS_NA	inv_info row for (X,55480141,55493063) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start6219005_end6220343.phy	REGION_CONSENSUS_NA	inv_info row for (X,6219005,6220343) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start63185600_end63193343.phy	REGION_CONSENSUS_NA	inv_info row for (X,63185600,63193343) has NA consensus
REGION	NA	NA	1	Inverted	inversion_group1_X_start76146153_end76148949.phy	REGION_CONSENSUS_NA	inv_info row for (X,76146153,76148949) has NA consensus
CDS	0	Single-event	1	Inverted	group1_ABCC1_ENSG00000103222.20_ENST00000399410.8_chr16_cds_start15949752_cds_end16141278_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ABCC6_ENSG00000091262.17_ENST00000205557.12_chr16_cds_start16150136_cds_end16223434_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ACOXL_ENSG00000153093.21_ENST00000439055.6_chr2_cds_start110768390_cds_end111117813_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ACTR1B_ENSG00000115073.8_ENST00000289228.7_chr2_cds_start97656861_cds_end97663890_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ADRA2B_ENSG00000274286.2_ENST00000620793.2_chr2_cds_start96114800_cds_end96116149_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_AFF3_ENSG00000144218.21_ENST00000672756.2_chr2_cds_start99551477_cds_end100104454_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ANKRD23_ENSG00000163126.15_ENST00000318357.9_chr2_cds_start96839552_cds_end96843992_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ANKRD36B_ENSG00000196912.13_ENST00000359901.9_chr2_cds_start97507045_cds_end97589685_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ANKRD36C_ENSG00000174501.15_ENST00000295246.7_chr2_cds_start95851175_cds_end95991708_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ANKRD36_ENSG00000135976.21_ENST00000420699.9_chr2_cds_start97113740_cds_end97250164_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ANKRD39_ENSG00000213337.9_ENST00000393537.5_chr2_cds_start96848304_cds_end96857987_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_AQP7B_ENSG00000259916.2_ENST00000561882.2_chr2_cds_start94588522_cds_end94604570_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ARID5A_ENSG00000196843.18_ENST00000357485.8_chr2_cds_start96536827_cds_end96552310_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ASTL_ENSG00000188886.4_ENST00000342380.3_chr2_cds_start96123853_cds_end96138436_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ATP10A_ENSG00000206190.13_ENST00000555815.7_chr15_cds_start25679344_cds_end25863096_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_BCL2L11_ENSG00000153094.26_ENST00000393256.8_chr2_cds_start111123746_cds_end111164228_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_BMERB1_ENSG00000166780.11_ENST00000300006.9_chr16_cds_start15434654_cds_end15586826_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_BUB1_ENSG00000169679.15_ENST00000302759.11_chr2_cds_start110637967_cds_end110677995_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_C2orf15_ENSG00000273045.7_ENST00000650052.2_chr2_cds_start99150559_cds_end99150831_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_C2orf49_ENSG00000135974.11_ENST00000258457.7_chr2_cds_start105337588_cds_end105345368_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_C2orf92_ENSG00000228486.11_ENST00000627399.4_chr2_cds_start97669789_cds_end97702798_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CCDC138_ENSG00000163006.12_ENST00000295124.9_chr2_cds_start108786823_cds_end108876250_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CD8B2_ENSG00000254126.8_ENST00000643224.2_chr2_cds_start106487427_cds_end106506937_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CDK20_ENSG00000156345.18_ENST00000325303.9_chr9_cds_start87967465_cds_end87974446_inv_start87942696_inv_end88110274.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CEP20_ENSG00000133393.13_ENST00000255759.11_chr16_cds_start15867443_cds_end15888585_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CHST10_ENSG00000115526.11_ENST00000264249.8_chr2_cds_start100393248_cds_end100406675_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CIAO1_ENSG00000144021.3_ENST00000488633.2_chr2_cds_start96266351_cds_end96271348_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CNGA3_ENSG00000144191.12_ENST00000272602.7_chr2_cds_start98369976_cds_end98397252_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CNNM3_ENSG00000168763.16_ENST00000305510.4_chr2_cds_start96816278_cds_end96832613_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CNOT11_ENSG00000158435.8_ENST00000289382.8_chr2_cds_start101252965_cds_end101269410_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CNNM4_ENSG00000158158.12_ENST00000377075.3_chr2_cds_start96761000_cds_end96809514_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CNOT11_ENSG00000158435.8_ENST00000289382.8_chr2_cds_start101252965_cds_end101269410_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_COA5_ENSG00000183513.9_ENST00000328709.8_chr2_cds_start98600755_cds_end98608405_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_COX5B_ENSG00000135940.7_ENST00000258424.3_chr2_cds_start97646087_cds_end97648105_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CRACDL_ENSG00000196872.12_ENST00000397899.7_chr2_cds_start98794535_cds_end98846800_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_CREG2_ENSG00000175874.10_ENST00000324768.6_chr2_cds_start101350926_cds_end101387457_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_DUSP2_ENSG00000158050.6_ENST00000288943.5_chr2_cds_start96143826_cds_end96145354_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ECRG4_ENSG00000119147.10_ENST00000238044.8_chr2_cds_start106065765_cds_end106077923_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_EDAR_ENSG00000135960.10_ENST00000258443.7_chr2_cds_start108896910_cds_end108931014_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_EIF2AK3_ENSG00000172071.15_ENST00000303236.9_chr2_cds_start88557739_cds_end88627274_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_EIF5B_ENSG00000158417.12_ENST00000289371.11_chr2_cds_start99337555_cds_end99399411_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ENSG00000273155_ENSG00000273155.1_ENST00000410042.1_chr2_cds_start99186204_cds_end99195229_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ENSG00000283205_ENSG00000283205.1_ENST00000636536.1_chr9_cds_start87956267_cds_end87956497_inv_start87942696_inv_end88110274.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ENSG00000293584_ENSG00000293584.1_ENST00000715207.1_chr2_cds_start111121153_cds_end111123762_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_FABP1_ENSG00000163586.10_ENST00000295834.8_chr2_cds_start88123057_cds_end88128017_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_FAHD2A_ENSG00000115042.10_ENST00000233379.9_chr2_cds_start95405559_cds_end95412954_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_FAHD2B_ENSG00000144199.13_ENST00000414820.6_chr2_cds_start97083758_cds_end97091706_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_FAM178B_ENSG00000168754.15_ENST00000490605.3_chr2_cds_start96876279_cds_end96986313_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_FER1L5_ENSG00000249715.13_ENST00000624922.6_chr2_cds_start96642837_cds_end96704689_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_FHL2_ENSG00000115641.19_ENST00000530340.6_chr2_cds_start105361286_cds_end105386516_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_FOXI3_ENSG00000214336.5_ENST00000428390.3_chr2_cds_start88448210_cds_end88452535_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GABRB3_ENSG00000166206.16_ENST00000311550.10_chr15_cds_start26547796_cds_end26772962_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GABRA5_ENSG00000186297.12_ENST00000335625.10_chr15_cds_start26869249_cds_end26948230_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GABRB3_ENSG00000166206.16_ENST00000311550.10_chr15_cds_start26547796_cds_end26772962_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GABRG3_ENSG00000182256.13_ENST00000615808.5_chr15_cds_start26971536_cds_end27532878_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GCC2_ENSG00000135968.22_ENST00000309863.11_chr2_cds_start108449275_cds_end108507627_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GOLGA6L24_ENSG00000237850.8_ENST00000568624.2_chr15_cds_start28350254_cds_end28358023_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GOLGA6L2_ENSG00000174450.13_ENST00000567107.6_chr15_cds_start23439748_cds_end23447181_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GOLGA8F_ENSG00000153684.16_ENST00000526619.7_chr15_cds_start28378762_cds_end28389060_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GOLGA8S_ENSG00000261739.3_ENST00000562295.3_chr15_cds_start23354810_cds_end23365131_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GPR45_ENSG00000135973.3_ENST00000258456.3_chr2_cds_start105241859_cds_end105242974_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GPAT2_ENSG00000186281.13_ENST00000434632.6_chr2_cds_start96022162_cds_end96032359_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_HERC2_ENSG00000128731.18_ENST00000261609.13_chr15_cds_start28111766_cds_end28321433_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_IL18R1_ENSG00000115604.12_ENST00000233957.7_chr2_cds_start102362661_cds_end102396883_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_HERC2_ENSG00000128731.18_ENST00000261609.13_chr15_cds_start28111766_cds_end28321433_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_IL18RAP_ENSG00000115607.10_ENST00000687160.1_chr2_cds_start102423278_cds_end102452178_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_IL1R1_ENSG00000115594.12_ENST00000410023.6_chr2_cds_start102157725_cds_end102176756_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_IL1R2_ENSG00000115590.14_ENST00000332549.8_chr2_cds_start102008576_cds_end102028389_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_IL1RL1_ENSG00000115602.17_ENST00000233954.6_chr2_cds_start102338265_cds_end102351918_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_IL1RL2_ENSG00000115598.10_ENST00000264257.7_chr2_cds_start102187868_cds_end102239238_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_INPP4A_ENSG00000040933.17_ENST00000409851.8_chr2_cds_start98520049_cds_end98587605_inv_start87987171_inv_end111255403.phy	N_LT_2	Fewer than 2 sequences
